{'systime': '10:30:00', 'ltime': '无', 'code': 'A', 'number': '0', 'price': '100', 'bidinfo': '上半场'}
{'systime': '10:59:12', 'ltime': '10:30:16', 'code': 'A', 'number': '105297', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:12', 'ltime': '10:30:16', 'code': 'A', 'number': '105297', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:13', 'ltime': '10:30:16', 'code': 'A', 'number': '105301', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:13', 'ltime': '10:30:16', 'code': 'A', 'number': '105301', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:14', 'ltime': '10:30:16', 'code': 'A', 'number': '105307', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:15', 'ltime': '10:30:16', 'code': 'A', 'number': '105309', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:16', 'ltime': '10:30:16', 'code': 'A', 'number': '105317', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:17', 'ltime': '10:30:16', 'code': 'A', 'number': '105321', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:18', 'ltime': '10:30:16', 'code': 'A', 'number': '105325', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:19', 'ltime': '10:30:16', 'code': 'A', 'number': '105331', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:20', 'ltime': '10:30:16', 'code': 'A', 'number': '105338', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:21', 'ltime': '10:30:16', 'code': 'A', 'number': '105345', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:22', 'ltime': '10:30:16', 'code': 'A', 'number': '105353', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:23', 'ltime': '10:30:16', 'code': 'A', 'number': '105354', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:24', 'ltime': '10:30:16', 'code': 'A', 'number': '105358', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:25', 'ltime': '10:30:16', 'code': 'A', 'number': '105360', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:26', 'ltime': '10:30:16', 'code': 'A', 'number': '105370', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:27', 'ltime': '10:30:16', 'code': 'A', 'number': '105377', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:28', 'ltime': '10:30:16', 'code': 'A', 'number': '105381', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:29', 'ltime': '10:30:16', 'code': 'A', 'number': '105387', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:30', 'ltime': '10:30:16', 'code': 'A', 'number': '105393', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:31', 'ltime': '10:30:16', 'code': 'A', 'number': '105397', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:32', 'ltime': '10:30:16', 'code': 'A', 'number': '105403', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:32', 'ltime': '10:30:16', 'code': 'A', 'number': '105403', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:33', 'ltime': '10:30:16', 'code': 'A', 'number': '105409', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:33', 'ltime': '10:30:16', 'code': 'A', 'number': '105409', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:34', 'ltime': '10:30:16', 'code': 'A', 'number': '105414', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:35', 'ltime': '10:30:16', 'code': 'A', 'number': '105416', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:36', 'ltime': '10:30:16', 'code': 'A', 'number': '105420', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:37', 'ltime': '10:30:16', 'code': 'A', 'number': '105425', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:38', 'ltime': '10:30:16', 'code': 'A', 'number': '105427', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:39', 'ltime': '10:30:16', 'code': 'A', 'number': '105431', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:40', 'ltime': '10:30:16', 'code': 'A', 'number': '105432', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:41', 'ltime': '10:30:16', 'code': 'A', 'number': '105441', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:42', 'ltime': '10:30:16', 'code': 'A', 'number': '105448', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:43', 'ltime': '10:30:16', 'code': 'A', 'number': '105454', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:44', 'ltime': '10:30:16', 'code': 'A', 'number': '105461', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:45', 'ltime': '10:30:16', 'code': 'A', 'number': '105466', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:46', 'ltime': '10:30:16', 'code': 'A', 'number': '105469', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:47', 'ltime': '10:30:16', 'code': 'A', 'number': '105471', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:48', 'ltime': '10:30:16', 'code': 'A', 'number': '105475', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:49', 'ltime': '10:30:16', 'code': 'A', 'number': '105478', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:50', 'ltime': '10:30:16', 'code': 'A', 'number': '105484', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:51', 'ltime': '10:30:16', 'code': 'A', 'number': '105489', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:52', 'ltime': '10:30:16', 'code': 'A', 'number': '105492', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:52', 'ltime': '10:30:16', 'code': 'A', 'number': '105492', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:53', 'ltime': '10:30:16', 'code': 'A', 'number': '105498', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:53', 'ltime': '10:30:16', 'code': 'A', 'number': '105498', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:54', 'ltime': '10:30:16', 'code': 'A', 'number': '105500', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:54', 'ltime': '10:30:16', 'code': 'A', 'number': '105500', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:55', 'ltime': '10:30:16', 'code': 'A', 'number': '105504', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:55', 'ltime': '10:30:16', 'code': 'A', 'number': '105504', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:56', 'ltime': '10:30:16', 'code': 'A', 'number': '105513', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:56', 'ltime': '10:30:16', 'code': 'A', 'number': '105513', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:57', 'ltime': '10:30:16', 'code': 'A', 'number': '105521', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:57', 'ltime': '10:30:16', 'code': 'A', 'number': '105521', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:58', 'ltime': '10:30:16', 'code': 'A', 'number': '105525', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:58', 'ltime': '10:30:16', 'code': 'A', 'number': '105525', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:59', 'ltime': '10:30:16', 'code': 'A', 'number': '105532', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:59:59', 'ltime': '10:30:16', 'code': 'A', 'number': '105532', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '11:00:00', 'ltime': '10:30:16', 'code': 'A', 'number': '105532', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '11:00:00', 'ltime': '10:30:16', 'code': 'A', 'number': '105532', 'price': '72600', 'bidinfo': '上半场'}
{'hprice': '72900', 'systime': '11:00:01', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:01', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:02', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:02', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:03', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:03', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:04', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:04', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:05', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:05', 'ltime': '10:30:16', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:06', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:07', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:07', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:08', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:08', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:09', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:09', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:10', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:10', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:11', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:11', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:12', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:12', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:13', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:13', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:14', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:14', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:15', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:15', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:16', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:17', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:17', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:18', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:18', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:19', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:19', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:20', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:20', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:22', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:22', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:22', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:22', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:23', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:23', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:24', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:24', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:25', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:25', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:26', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:26', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:27', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:27', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:28', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:28', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:29', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:29', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:30', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:30', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:31', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:31', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:32', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:32', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:33', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:33', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:34', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:34', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:35', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:35', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:36', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:36', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:37', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:37', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:38', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:38', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:39', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:39', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:41', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:41', 'ltime': '10:30:15', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:42', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:42', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:43', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:43', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:44', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:44', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:44', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:45', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:45', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:46', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:46', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:47', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:47', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:48', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:48', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:49', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:49', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:50', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
{'hprice': '72900', 'systime': '11:00:50', 'ltime': '10:30:14', 'code': 'B', 'price': '72600', 'bidinfo': '下半场'}
