{'price': '100', 'code': 'A', 'systime': '10:30:00', 'bidinfo': '上半场', 'ltime': '无', 'number': '0'}
{'price': '72600', 'code': 'A', 'systime': '10:56:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94622'}
{'price': '72600', 'code': 'A', 'systime': '10:56:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94622'}
{'price': '72600', 'code': 'A', 'systime': '10:56:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94632'}
{'price': '72600', 'code': 'A', 'systime': '10:56:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94632'}
{'price': '72600', 'code': 'A', 'systime': '10:56:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94639'}
{'price': '72600', 'code': 'A', 'systime': '10:56:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94639'}
{'price': '72600', 'code': 'A', 'systime': '10:56:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94644'}
{'price': '72600', 'code': 'A', 'systime': '10:56:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94648'}
{'price': '72600', 'code': 'A', 'systime': '10:56:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94648'}
{'price': '72600', 'code': 'A', 'systime': '10:56:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94653'}
{'price': '72600', 'code': 'A', 'systime': '10:56:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94653'}
{'price': '72600', 'code': 'A', 'systime': '10:56:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94658'}
{'price': '72600', 'code': 'A', 'systime': '10:56:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94658'}
{'price': '72600', 'code': 'A', 'systime': '10:56:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94666'}
{'price': '72600', 'code': 'A', 'systime': '10:56:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94666'}
{'price': '72600', 'code': 'A', 'systime': '10:56:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94671'}
{'price': '72600', 'code': 'A', 'systime': '10:56:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94671'}
{'price': '72600', 'code': 'A', 'systime': '10:56:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94676'}
{'price': '72600', 'code': 'A', 'systime': '10:56:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94676'}
{'price': '72600', 'code': 'A', 'systime': '10:57:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94681'}
{'price': '72600', 'code': 'A', 'systime': '10:57:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94681'}
{'price': '72600', 'code': 'A', 'systime': '10:57:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94687'}
{'price': '72600', 'code': 'A', 'systime': '10:57:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94687'}
{'price': '72600', 'code': 'A', 'systime': '10:57:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94693'}
{'price': '72600', 'code': 'A', 'systime': '10:57:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94693'}
{'price': '72600', 'code': 'A', 'systime': '10:57:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94698'}
{'price': '72600', 'code': 'A', 'systime': '10:57:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94698'}
{'price': '72600', 'code': 'A', 'systime': '10:57:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94707'}
{'price': '72600', 'code': 'A', 'systime': '10:57:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94707'}
{'price': '72600', 'code': 'A', 'systime': '10:57:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94712'}
{'price': '72600', 'code': 'A', 'systime': '10:57:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94712'}
{'price': '72600', 'code': 'A', 'systime': '10:57:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94719'}
{'price': '72600', 'code': 'A', 'systime': '10:57:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94719'}
{'price': '72600', 'code': 'A', 'systime': '10:57:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94723'}
{'price': '72600', 'code': 'A', 'systime': '10:57:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94723'}
{'price': '72600', 'code': 'A', 'systime': '10:57:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94727'}
{'price': '72600', 'code': 'A', 'systime': '10:57:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94727'}
{'price': '72600', 'code': 'A', 'systime': '10:57:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94732'}
{'price': '72600', 'code': 'A', 'systime': '10:57:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94732'}
{'price': '72600', 'code': 'A', 'systime': '10:57:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94742'}
{'price': '72600', 'code': 'A', 'systime': '10:57:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94742'}
{'price': '72600', 'code': 'A', 'systime': '10:57:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94748'}
{'price': '72600', 'code': 'A', 'systime': '10:57:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94748'}
{'price': '72600', 'code': 'A', 'systime': '10:57:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94752'}
{'price': '72600', 'code': 'A', 'systime': '10:57:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94752'}
{'price': '72600', 'code': 'A', 'systime': '10:57:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94759'}
{'price': '72600', 'code': 'A', 'systime': '10:57:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94759'}
{'price': '72600', 'code': 'A', 'systime': '10:57:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94769'}
{'price': '72600', 'code': 'A', 'systime': '10:57:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94769'}
{'price': '72600', 'code': 'A', 'systime': '10:57:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94774'}
{'price': '72600', 'code': 'A', 'systime': '10:57:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94774'}
{'price': '72600', 'code': 'A', 'systime': '10:57:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94777'}
{'price': '72600', 'code': 'A', 'systime': '10:57:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94777'}
{'price': '72600', 'code': 'A', 'systime': '10:57:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94785'}
{'price': '72600', 'code': 'A', 'systime': '10:57:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94785'}
{'price': '72600', 'code': 'A', 'systime': '10:57:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94789'}
{'price': '72600', 'code': 'A', 'systime': '10:57:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94794'}
{'price': '72600', 'code': 'A', 'systime': '10:57:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94794'}
{'price': '72600', 'code': 'A', 'systime': '10:57:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94799'}
{'price': '72600', 'code': 'A', 'systime': '10:57:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94799'}
{'price': '72600', 'code': 'A', 'systime': '10:57:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94805'}
{'price': '72600', 'code': 'A', 'systime': '10:57:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94805'}
{'price': '72600', 'code': 'A', 'systime': '10:57:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94808'}
{'price': '72600', 'code': 'A', 'systime': '10:57:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94808'}
{'price': '72600', 'code': 'A', 'systime': '10:57:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94813'}
{'price': '72600', 'code': 'A', 'systime': '10:57:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94813'}
{'price': '72600', 'code': 'A', 'systime': '10:57:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94815'}
{'price': '72600', 'code': 'A', 'systime': '10:57:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94815'}
{'price': '72600', 'code': 'A', 'systime': '10:57:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94817'}
{'price': '72600', 'code': 'A', 'systime': '10:57:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94817'}
{'price': '72600', 'code': 'A', 'systime': '10:57:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94822'}
{'price': '72600', 'code': 'A', 'systime': '10:57:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94822'}
{'price': '72600', 'code': 'A', 'systime': '10:57:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94831'}
{'price': '72600', 'code': 'A', 'systime': '10:57:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94831'}
{'price': '72600', 'code': 'A', 'systime': '10:57:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94835'}
{'price': '72600', 'code': 'A', 'systime': '10:57:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94835'}
{'price': '72600', 'code': 'A', 'systime': '10:57:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94839'}
{'price': '72600', 'code': 'A', 'systime': '10:57:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94839'}
{'price': '72600', 'code': 'A', 'systime': '10:57:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94841'}
{'price': '72600', 'code': 'A', 'systime': '10:57:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94841'}
{'price': '72600', 'code': 'A', 'systime': '10:57:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94848'}
{'price': '72600', 'code': 'A', 'systime': '10:57:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94848'}
{'price': '72600', 'code': 'A', 'systime': '10:57:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94851'}
{'price': '72600', 'code': 'A', 'systime': '10:57:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94851'}
{'price': '72600', 'code': 'A', 'systime': '10:57:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94856'}
{'price': '72600', 'code': 'A', 'systime': '10:57:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94856'}
{'price': '72600', 'code': 'A', 'systime': '10:57:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94858'}
{'price': '72600', 'code': 'A', 'systime': '10:57:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94858'}
{'price': '72600', 'code': 'A', 'systime': '10:57:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94863'}
{'price': '72600', 'code': 'A', 'systime': '10:57:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94863'}
{'price': '72600', 'code': 'A', 'systime': '10:57:36', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94869'}
{'price': '72600', 'code': 'A', 'systime': '10:57:36', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94869'}
{'price': '72600', 'code': 'A', 'systime': '10:57:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94873'}
{'price': '72600', 'code': 'A', 'systime': '10:57:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94873'}
{'price': '72600', 'code': 'A', 'systime': '10:57:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94880'}
{'price': '72600', 'code': 'A', 'systime': '10:57:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94880'}
{'price': '72600', 'code': 'A', 'systime': '10:57:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94888'}
{'price': '72600', 'code': 'A', 'systime': '10:57:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94888'}
{'price': '72600', 'code': 'A', 'systime': '10:57:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94896'}
{'price': '72600', 'code': 'A', 'systime': '10:57:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94896'}
{'price': '72600', 'code': 'A', 'systime': '10:57:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94906'}
{'price': '72600', 'code': 'A', 'systime': '10:57:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94906'}
{'price': '72600', 'code': 'A', 'systime': '10:57:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94913'}
{'price': '72600', 'code': 'A', 'systime': '10:57:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94913'}
{'price': '72600', 'code': 'A', 'systime': '10:57:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94919'}
{'price': '72600', 'code': 'A', 'systime': '10:57:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94919'}
{'price': '72600', 'code': 'A', 'systime': '10:57:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94928'}
{'price': '72600', 'code': 'A', 'systime': '10:57:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94928'}
{'price': '72600', 'code': 'A', 'systime': '10:57:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94933'}
{'price': '72600', 'code': 'A', 'systime': '10:57:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94933'}
{'price': '72600', 'code': 'A', 'systime': '10:57:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94938'}
{'price': '72600', 'code': 'A', 'systime': '10:57:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94938'}
{'price': '72600', 'code': 'A', 'systime': '10:57:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94944'}
{'price': '72600', 'code': 'A', 'systime': '10:57:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94944'}
{'price': '72600', 'code': 'A', 'systime': '10:57:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94946'}
{'price': '72600', 'code': 'A', 'systime': '10:57:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94946'}
{'price': '72600', 'code': 'A', 'systime': '10:57:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94950'}
{'price': '72600', 'code': 'A', 'systime': '10:57:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94950'}
{'price': '72600', 'code': 'A', 'systime': '10:57:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94955'}
{'price': '72600', 'code': 'A', 'systime': '10:57:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94955'}
{'price': '72600', 'code': 'A', 'systime': '10:57:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94960'}
{'price': '72600', 'code': 'A', 'systime': '10:57:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94960'}
{'price': '72600', 'code': 'A', 'systime': '10:57:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94967'}
{'price': '72600', 'code': 'A', 'systime': '10:57:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94974'}
{'price': '72600', 'code': 'A', 'systime': '10:57:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94974'}
{'price': '72600', 'code': 'A', 'systime': '10:57:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94980'}
{'price': '72600', 'code': 'A', 'systime': '10:57:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94980'}
{'price': '72600', 'code': 'A', 'systime': '10:57:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94985'}
{'price': '72600', 'code': 'A', 'systime': '10:57:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94985'}
{'price': '72600', 'code': 'A', 'systime': '10:57:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94987'}
{'price': '72600', 'code': 'A', 'systime': '10:57:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94987'}
{'price': '72600', 'code': 'A', 'systime': '10:57:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94994'}
{'price': '72600', 'code': 'A', 'systime': '10:57:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94994'}
{'price': '72600', 'code': 'A', 'systime': '10:57:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94998'}
{'price': '72600', 'code': 'A', 'systime': '10:57:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '94998'}
{'price': '72600', 'code': 'A', 'systime': '10:57:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95001'}
{'price': '72600', 'code': 'A', 'systime': '10:57:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95001'}
{'price': '72600', 'code': 'A', 'systime': '10:58:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95003'}
{'price': '72600', 'code': 'A', 'systime': '10:58:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95003'}
{'price': '72600', 'code': 'A', 'systime': '10:58:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95007'}
{'price': '72600', 'code': 'A', 'systime': '10:58:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95007'}
{'price': '72600', 'code': 'A', 'systime': '10:58:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95015'}
{'price': '72600', 'code': 'A', 'systime': '10:58:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95015'}
{'price': '72600', 'code': 'A', 'systime': '10:58:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95020'}
{'price': '72600', 'code': 'A', 'systime': '10:58:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95020'}
{'price': '72600', 'code': 'A', 'systime': '10:58:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95027'}
{'price': '72600', 'code': 'A', 'systime': '10:58:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95027'}
{'price': '72600', 'code': 'A', 'systime': '10:58:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95029'}
{'price': '72600', 'code': 'A', 'systime': '10:58:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95029'}
{'price': '72600', 'code': 'A', 'systime': '10:58:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95036'}
{'price': '72600', 'code': 'A', 'systime': '10:58:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95036'}
{'price': '72600', 'code': 'A', 'systime': '10:58:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95042'}
{'price': '72600', 'code': 'A', 'systime': '10:58:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95042'}
{'price': '72600', 'code': 'A', 'systime': '10:58:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95047'}
{'price': '72600', 'code': 'A', 'systime': '10:58:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95047'}
{'price': '72600', 'code': 'A', 'systime': '10:58:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95054'}
{'price': '72600', 'code': 'A', 'systime': '10:58:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95054'}
{'price': '72600', 'code': 'A', 'systime': '10:58:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95059'}
{'price': '72600', 'code': 'A', 'systime': '10:58:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95059'}
{'price': '72600', 'code': 'A', 'systime': '10:58:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95062'}
{'price': '72600', 'code': 'A', 'systime': '10:58:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95062'}
{'price': '72600', 'code': 'A', 'systime': '10:58:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '95068'}
