{'price': '100', 'systime': '10:30:00', 'code': 'A', 'number': '0', 'ltime': '无', 'bidinfo': '上半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:24', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:25', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:25', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:26', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:26', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:27', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:27', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:28', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:28', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:29', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:29', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:30', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:30', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:31', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:31', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:32', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:32', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:33', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:33', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:34', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:34', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:35', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:35', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:36', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:36', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:37', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:37', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:38', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:38', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:39', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:39', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:40', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:40', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:41', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:41', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:42', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:42', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:43', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:43', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:44', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:44', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:45', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:45', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:46', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:46', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:47', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:47', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:48', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:48', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:49', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:49', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:50', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:50', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:51', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:51', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:52', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:52', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:53', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:53', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:54', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:54', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:55', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:55', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:56', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:56', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:57', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:57', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:58', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:58', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:59', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:01:59', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:00', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:00', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:01', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:01', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:02', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:02', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:03', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:03', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:04', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:04', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:05', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:05', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:06', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:06', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:07', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:07', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:08', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:08', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:09', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:09', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:10', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:10', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:11', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:11', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:12', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:12', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:13', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:13', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:14', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:14', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:15', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:15', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:16', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:16', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:17', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:17', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:18', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:18', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:19', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:19', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:20', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:20', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:21', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:21', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:22', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:22', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:23', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:23', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:24', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:24', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:25', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:25', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:26', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:26', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:27', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:27', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:28', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:28', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:29', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:29', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:30', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:30', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:31', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:31', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:32', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:32', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:33', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:33', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:34', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:34', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:35', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:35', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:36', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:36', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:37', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:37', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:38', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:38', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:39', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:39', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:40', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:40', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:41', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:41', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:42', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:42', 'code': 'B', 'ltime': '10:30:11', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:43', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:43', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:44', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:44', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:45', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:45', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:46', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:46', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
{'price': '72600', 'hprice': '72900', 'systime': '11:02:47', 'code': 'B', 'ltime': '10:30:10', 'bidinfo': '下半场'}
